fecha,precio_MD,demanda_prevision_D-1,demanda_Real,precio_Francia,precio_GAS,Temperatura,Radiacion,tipo_dia
2020-09-15 03:00:00,37.77,23469.0,21208.842,41.81,11.75,23.27,4.9474,M
2020-09-15 04:00:00,38.6,25451.0,23048.992,53.9,11.75,23.27,4.9474,M
2020-09-15 05:00:00,41.81,27932.0,25656.125,74.84,11.75,23.27,4.9474,M
2020-09-15 06:00:00,50.54,29270.0,26658.662,84.35,11.75,23.27,4.9474,M
2020-09-15 07:00:00,51.28,30834.0,28079.897,77.64,11.75,23.27,4.9474,M
2020-09-15 08:00:00,52.78,31781.0,28955.708,69.52,11.75,23.27,4.9474,M
2020-09-15 09:00:00,52.98,32599.0,29680.367,63.22,11.75,23.27,4.9474,M
2020-09-15 10:00:00,51.0,33539.0,30511.428,71.74,11.75,23.27,4.9474,M
2020-09-15 11:00:00,50.37,34011.0,30950.268,64.42,11.75,23.27,4.9474,M
2020-09-15 12:00:00,50.9,33245.0,30179.086,63.39,11.75,23.27,4.9474,M
2020-09-15 13:00:00,50.99,32530.0,29498.504,66.57,11.75,23.27,4.9474,M
2020-09-15 14:00:00,50.37,32255.0,29407.538,70.01,11.75,23.27,4.9474,M
2020-09-15 15:00:00,49.54,32264.0,29438.548,82.71,11.75,23.27,4.9474,M
2020-09-15 16:00:00,50.37,31726.0,28873.028,130.59,11.75,23.27,4.9474,M
2020-09-15 17:00:00,50.33,31198.0,28472.521,189.25,11.75,23.27,4.9474,M
2020-09-15 18:00:00,50.82,32054.0,29414.211,148.18,11.75,23.27,4.9474,M
2020-09-15 19:00:00,52.01,32397.0,29510.634,77.68,11.75,23.27,4.9474,M
2020-09-15 20:00:00,54.83,29461.0,26907.182,63.44,11.75,23.27,4.9474,M
2020-09-15 21:00:00,56.83,27144.0,24794.983,51.51,11.75,23.27,4.9474,M
2020-09-15 22:00:00,53.01,25788.0,23855.805,50.12,11.75,23.27,4.9474,M
2020-09-15 23:00:00,51.51,24557.0,22737.094,46.3,11.75,23.27,4.9474,M
2020-09-16 00:00:00,50.12,23706.0,21935.997,45.1,12.0,23.36,4.667,X
2020-09-16 01:00:00,46.3,23308.0,21549.17,42.77,12.0,23.36,4.667,X
2020-09-16 02:00:00,45.1,23122.0,21471.945,42.72,12.0,23.36,4.667,X
2020-09-16 03:00:00,42.77,23510.0,21852.636,46.35,12.0,23.36,4.667,X
2020-09-16 04:00:00,42.72,25496.0,23732.763,59.98,12.0,23.36,4.667,X
2020-09-16 05:00:00,46.35,28156.0,26337.373,76.39,12.0,23.36,4.667,X
2020-09-16 06:00:00,52.9,29347.0,27367.057,86.53,12.0,23.36,4.667,X
2020-09-16 07:00:00,53.22,30768.0,28435.301,75.0,12.0,23.36,4.667,X
2020-09-16 08:00:00,53.07,31754.0,29339.748,65.25,12.0,23.36,4.667,X
2020-09-16 09:00:00,53.27,32517.0,30035.604,59.94,12.0,23.36,4.667,X
2020-09-16 10:00:00,53.19,33506.0,30779.16,58.67,12.0,23.36,4.667,X
2020-09-16 11:00:00,53.01,33892.0,31215.608,55.0,12.0,23.36,4.667,X
2020-09-16 12:00:00,53.08,33109.0,30599.394,57.61,12.0,23.36,4.667,X
2020-09-16 13:00:00,53.22,32345.0,30124.33,54.0,12.0,23.36,4.667,X
2020-09-16 14:00:00,53.22,32055.0,30015.415,54.46,12.0,23.36,4.667,X
2020-09-16 15:00:00,53.22,32067.0,29894.4,59.93,12.0,23.36,4.667,X
2020-09-16 16:00:00,53.44,31535.0,29310.36,68.43,12.0,23.36,4.667,X
2020-09-16 17:00:00,53.26,31168.0,28888.869,73.22,12.0,23.36,4.667,X
2020-09-16 18:00:00,53.26,32047.0,29974.473,63.48,12.0,23.36,4.667,X
2020-09-16 19:00:00,53.39,32261.0,29825.12,53.75,12.0,23.36,4.667,X
2020-09-16 20:00:00,54.72,29325.0,27005.043,48.77,12.0,23.36,4.667,X
2020-09-16 21:00:00,53.75,27052.0,24806.496,44.18,12.0,23.36,4.667,X
2020-09-16 22:00:00,48.77,26315.0,23819.684,42.49,12.0,23.36,4.667,X
2020-09-16 23:00:00,44.18,25064.0,22687.944,37.88,12.0,23.36,4.667,X
2020-09-17 00:00:00,42.49,24198.0,21881.849,35.31,11.99,20.72,3.3634,J
2020-09-17 01:00:00,37.88,23777.0,21506.729,34.52,11.99,20.72,3.3634,J
2020-09-17 02:00:00,35.31,23585.0,21377.646,34.58,11.99,20.72,3.3634,J
2020-09-17 03:00:00,34.52,23942.0,21844.403,36.57,11.99,20.72,3.3634,J
2020-09-17 04:00:00,34.58,25977.0,23581.679,48.0,11.99,20.72,3.3634,J
2020-09-17 05:00:00,36.57,28488.0,26296.726,53.64,11.99,20.72,3.3634,J
2020-09-17 06:00:00,48.0,29748.0,27363.651,59.69,11.99,20.72,3.3634,J
2020-09-17 07:00:00,51.01,31245.0,28606.851,55.79,11.99,20.72,3.3634,J
2020-09-17 08:00:00,52.32,32162.0,29349.012,53.71,11.99,20.72,3.3634,J
2020-09-17 09:00:00,52.41,32981.0,29780.913,52.04,11.99,20.72,3.3634,J
2020-09-17 10:00:00,50.92,33852.0,30413.777,50.0,11.99,20.72,3.3634,J
2020-09-17 11:00:00,50.5,34355.0,30708.593,49.87,11.99,20.72,3.3634,J
2020-09-17 12:00:00,50.0,33530.0,29822.202,50.43,11.99,20.72,3.3634,J
2020-09-17 13:00:00,49.87,32752.0,29136.661,50.21,11.99,20.72,3.3634,J
2020-09-17 14:00:00,50.43,32477.0,28954.399,50.12,11.99,20.72,3.3634,J
2020-09-17 15:00:00,50.21,32469.0,28992.224,56.43,11.99,20.72,3.3634,J
2020-09-17 16:00:00,50.12,31873.0,28490.87,66.5,11.99,20.72,3.3634,J
2020-09-17 17:00:00,50.92,31399.0,28253.117,79.84,11.99,20.72,3.3634,J
2020-09-17 18:00:00,52.41,32435.0,29298.934,65.44,11.99,20.72,3.3634,J
2020-09-17 19:00:00,53.0,32640.0,29103.49,53.54,11.99,20.72,3.3634,J
2020-09-17 20:00:00,54.04,29742.0,26324.792,47.82,11.99,20.72,3.3634,J
2020-09-17 21:00:00,53.54,27431.0,24217.804,41.62,11.99,20.72,3.3634,J
2020-09-17 22:00:00,47.82,25838.0,23361.018,38.21,11.99,20.72,3.3634,J
2020-09-17 23:00:00,41.62,24636.0,22223.18,35.12,11.99,20.72,3.3634,J
2020-09-18 00:00:00,38.21,23775.0,21443.229,34.9,10.63,18.57,2.736,V
2020-09-18 01:00:00,35.12,23373.0,21058.009,34.5,10.63,18.57,2.736,V
2020-09-18 02:00:00,34.9,23249.0,20940.81,34.19,10.63,18.57,2.736,V
2020-09-18 03:00:00,34.5,23601.0,21278.787,36.9,10.63,18.57,2.736,V
2020-09-18 04:00:00,34.19,25395.0,23129.961,45.02,10.63,18.57,2.736,V
2020-09-18 05:00:00,36.9,28079.0,25717.571,53.02,10.63,18.57,2.736,V
2020-09-18 06:00:00,45.02,29227.0,26853.275,58.11,10.63,18.57,2.736,V
2020-09-18 07:00:00,48.01,30473.0,28074.873,52.79,10.63,18.57,2.736,V
2020-09-18 08:00:00,50.82,31287.0,28778.095,48.23,10.63,18.57,2.736,V
2020-09-18 09:00:00,51.97,31947.0,29236.284,47.01,10.63,18.57,2.736,V
2020-09-18 10:00:00,48.23,32629.0,29710.222,45.69,10.63,18.57,2.736,V
2020-09-18 11:00:00,47.01,32901.0,29711.814,44.07,10.63,18.57,2.736,V
2020-09-18 12:00:00,45.69,31988.0,28592.952,42.93,10.63,18.57,2.736,V
2020-09-18 13:00:00,44.07,31027.0,27464.422,41.57,10.63,18.57,2.736,V
2020-09-18 14:00:00,42.93,30605.0,27192.378,40.85,10.63,18.57,2.736,V
2020-09-18 15:00:00,41.57,30422.0,27104.704,47.51,10.63,18.57,2.736,V
2020-09-18 16:00:00,40.85,29932.0,26698.56,53.08,10.63,18.57,2.736,V
2020-09-18 17:00:00,43.6,29595.0,26434.22,56.23,10.63,18.57,2.736,V
2020-09-18 18:00:00,45.49,30695.0,27536.113,52.19,10.63,18.57,2.736,V
2020-09-18 19:00:00,49.0,30725.0,27502.515,48.0,10.63,18.57,2.736,V
2020-09-18 20:00:00,52.19,27961.0,24950.914,42.86,10.63,18.57,2.736,V
2020-09-18 21:00:00,48.0,25927.0,23194.729,40.08,10.63,18.57,2.736,V
2020-09-18 22:00:00,42.86,24670.0,22404.733,39.9,10.63,18.57,2.736,V
2020-09-18 23:00:00,40.08,23538.0,21151.434,38.24,10.63,18.57,2.736,V
2020-09-19 00:00:00,39.9,22663.0,20236.17,35.44,10.96,16.77,2.4458,S
2020-09-19 01:00:00,38.24,22122.0,19757.102,31.89,10.96,16.77,2.4458,S
2020-09-19 02:00:00,35.44,21779.0,19518.735,31.26,10.96,16.77,2.4458,S
2020-09-19 03:00:00,34.3,21569.0,19253.513,30.75,10.96,16.77,2.4458,S
2020-09-19 04:00:00,34.15,21983.0,19639.018,34.31,10.96,16.77,2.4458,S
2020-09-19 05:00:00,34.03,22802.0,20282.746,37.02,10.96,16.77,2.4458,S
2020-09-19 06:00:00,34.31,23506.0,21065.329,39.76,10.96,16.77,2.4458,S
2020-09-19 07:00:00,37.02,25223.0,22977.641,40.39,10.96,16.77,2.4458,S
2020-09-19 08:00:00,39.76,26692.0,24418.003,40.29,10.96,16.77,2.4458,S
2020-09-19 09:00:00,40.39,27315.0,25041.245,39.55,10.96,16.77,2.4458,S
2020-09-19 10:00:00,40.29,27832.0,25335.157,39.62,10.96,16.77,2.4458,S
2020-09-19 11:00:00,39.55,28100.0,25721.206,36.97,10.96,16.77,2.4458,S
2020-09-19 12:00:00,39.62,27493.0,25063.777,35.77,10.96,16.77,2.4458,S
2020-09-19 13:00:00,36.97,26350.0,23719.621,35.28,10.96,16.77,2.4458,S
2020-09-19 14:00:00,35.77,25569.0,22962.163,36.03,10.96,16.77,2.4458,S
2020-09-19 15:00:00,34.5,25286.0,22759.784,40.7,10.96,16.77,2.4458,S
2020-09-19 16:00:00,34.4,25066.0,22533.379,47.95,10.96,16.77,2.4458,S
2020-09-19 17:00:00,35.24,25105.0,22686.481,51.02,10.96,16.77,2.4458,S
2020-09-19 18:00:00,40.62,26710.0,24065.858,51.05,10.96,16.77,2.4458,S
2020-09-19 19:00:00,51.02,27517.0,24761.795,49.4,10.96,16.77,2.4458,S
2020-09-19 20:00:00,51.05,25776.0,22867.654,46.51,10.96,16.77,2.4458,S
2020-09-19 21:00:00,50.04,24069.0,21372.721,40.97,10.96,16.77,2.4458,S
2020-09-19 22:00:00,46.51,22602.0,20283.633,40.34,10.96,16.77,2.4458,S
2020-09-19 23:00:00,40.97,21331.0,19078.405,37.01,10.96,16.77,2.4458,S
2020-09-20 00:00:00,40.34,20425.0,18178.248,35.36,11.98,17.28,3.1078,D
2020-09-20 01:00:00,37.01,19867.0,17644.8,34.4,11.98,17.28,3.1078,D
2020-09-20 02:00:00,35.36,19618.0,17446.605,34.21,11.98,17.28,3.1078,D
2020-09-20 03:00:00,34.4,19541.0,17340.592,34.2,11.98,17.28,3.1078,D
2020-09-20 04:00:00,34.21,19742.0,17527.103,34.8,11.98,17.28,3.1078,D
2020-09-20 05:00:00,34.2,19998.0,17881.153,34.5,11.98,17.28,3.1078,D
2020-09-20 06:00:00,34.8,20196.0,18197.195,35.05,11.98,17.28,3.1078,D
2020-09-20 07:00:00,34.5,21767.0,19683.87,36.75,11.98,17.28,3.1078,D
2020-09-20 08:00:00,35.05,23178.0,21031.483,34.2,11.98,17.28,3.1078,D
2020-09-20 09:00:00,36.75,24013.0,21991.934,36.9,11.98,17.28,3.1078,D
2020-09-20 10:00:00,34.2,24606.0,22545.5,39.8,11.98,17.28,3.1078,D
2020-09-20 11:00:00,36.9,25152.0,23182.028,38.14,11.98,17.28,3.1078,D
2020-09-20 12:00:00,39.8,24951.0,22922.054,34.1,11.98,17.28,3.1078,D
2020-09-20 13:00:00,38.14,23855.0,21673.659,32.95,11.98,17.28,3.1078,D
2020-09-20 14:00:00,34.1,23163.0,21050.057,34.2,11.98,17.28,3.1078,D
2020-09-20 15:00:00,32.95,22925.0,20786.791,38.31,11.98,17.28,3.1078,D
2020-09-20 16:00:00,34.2,22855.0,20745.136,45.99,11.98,17.28,3.1078,D
2020-09-20 17:00:00,38.31,23079.0,21101.722,51.7,11.98,17.28,3.1078,D
2020-09-20 18:00:00,45.99,25185.0,23155.053,51.91,11.98,17.28,3.1078,D
2020-09-20 19:00:00,51.12,26649.0,24084.851,50.87,11.98,17.28,3.1078,D
2020-09-20 20:00:00,51.91,25569.0,22747.346,46.1,11.98,17.28,3.1078,D
2020-09-20 21:00:00,50.87,23862.0,21391.337,41.91,11.98,17.28,3.1078,D
2020-09-20 22:00:00,49.57,22353.0,20247.668,37.35,11.98,17.28,3.1078,D
2020-09-20 23:00:00,45.49,21195.0,19266.4,35.57,11.98,17.28,3.1078,D
2020-09-21 00:00:00,42.95,20565.0,18590.207,35.6,12.05,17.42,5.177,L
2020-09-21 01:00:00,42.25,20216.0,18218.757,34.75,12.05,17.42,5.177,L
2020-09-21 02:00:00,38.0,20283.0,18330.792,33.64,12.05,17.42,5.177,L
2020-09-21 03:00:00,36.75,20870.0,18984.36,41.93,12.05,17.42,5.177,L
2020-09-21 04:00:00,36.5,23247.0,21353.359,53.48,12.05,17.42,5.177,L
2020-09-21 05:00:00,41.93,26301.0,24346.389,73.19,12.05,17.42,5.177,L
2020-09-21 06:00:00,51.73,27766.0,25661.601,85.0,12.05,17.42,5.177,L
2020-09-21 07:00:00,52.8,29121.0,26828.743,72.09,12.05,17.42,5.177,L
2020-09-21 08:00:00,52.19,30131.0,27619.704,65.28,12.05,17.42,5.177,L
2020-09-21 09:00:00,52.65,30652.0,28028.222,66.68,12.05,17.42,5.177,L
2020-09-21 10:00:00,52.62,31162.0,28478.035,65.93,12.05,17.42,5.177,L
2020-09-21 11:00:00,51.53,31514.0,28792.457,58.21,12.05,17.42,5.177,L
2020-09-21 12:00:00,51.73,30652.0,28063.184,55.0,12.05,17.42,5.177,L
2020-09-21 13:00:00,51.62,29749.0,27317.512,52.44,12.05,17.42,5.177,L
2020-09-21 14:00:00,50.8,29440.0,27080.404,56.0,12.05,17.42,5.177,L
2020-09-21 15:00:00,50.03,29407.0,27040.79,65.0,12.05,17.42,5.177,L
2020-09-21 16:00:00,50.03,28983.0,26671.872,90.81,12.05,17.42,5.177,L
2020-09-21 17:00:00,50.81,28846.0,26529.252,200.04,12.05,17.42,5.177,L
2020-09-21 18:00:00,51.36,30451.0,28053.597,98.13,12.05,17.42,5.177,L
2020-09-21 19:00:00,52.65,30760.0,28076.472,62.52,12.05,17.42,5.177,L
2020-09-21 20:00:00,56.01,27761.0,25291.558,56.85,12.05,17.42,5.177,L
2020-09-21 21:00:00,57.86,25477.0,23145.802,50.0,12.05,17.42,5.177,L
2020-09-21 22:00:00,54.01,24158.0,22346.867,47.16,12.05,17.42,5.177,L
2020-09-21 23:00:00,50.0,23011.0,21286.07,42.39,12.05,17.42,5.177,L
2020-09-22 00:00:00,49.23,22227.0,20594.219,41.33,11.78,17.34,5.2027,M
2020-09-22 01:00:00,49.01,21883.0,20234.676,40.0,11.78,17.34,5.2027,M
2020-09-22 02:00:00,46.51,21866.0,20098.039,41.795,11.78,17.34,5.2027,M
2020-09-22 03:00:00,45.49,22333.0,20654.237,43.59,11.78,17.34,5.2027,M
2020-09-22 04:00:00,44.46,24415.0,22513.145,52.97,11.78,17.34,5.2027,M
2020-09-22 05:00:00,43.59,27299.0,25213.408,72.89,11.78,17.34,5.2027,M
2020-09-22 06:00:00,51.73,28499.0,26252.15,73.09,11.78,17.34,5.2027,M
2020-09-22 07:00:00,54.34,29605.0,27200.813,61.85,11.78,17.34,5.2027,M
2020-09-22 08:00:00,54.9,30353.0,27799.87,58.88,11.78,17.34,5.2027,M
2020-09-22 09:00:00,55.01,30940.0,28259.41,62.55,11.78,17.34,5.2027,M
2020-09-22 10:00:00,53.03,31553.0,28889.204,55.0,11.78,17.34,5.2027,M
2020-09-22 11:00:00,52.89,31768.0,29222.837,51.74,11.78,17.34,5.2027,M
2020-09-22 12:00:00,52.76,30701.0,28471.938,50.81,11.78,17.34,5.2027,M
2020-09-22 13:00:00,51.74,29742.0,27703.238,48.32,11.78,17.34,5.2027,M
2020-09-22 14:00:00,50.81,29536.0,27445.958,53.93,11.78,17.34,5.2027,M
2020-09-22 15:00:00,48.32,29533.0,27479.112,58.92,11.78,17.34,5.2027,M
2020-09-22 16:00:00,49.23,29150.0,27167.124,70.0,11.78,17.34,5.2027,M
2020-09-22 17:00:00,49.96,29161.0,27005.86,84.35,11.78,17.34,5.2027,M
2020-09-22 18:00:00,50.81,30980.0,28558.132,70.0,11.78,17.34,5.2027,M
2020-09-22 19:00:00,52.25,30991.0,28298.315,55.47,11.78,17.34,5.2027,M
2020-09-22 20:00:00,55.75,27901.0,25578.447,50.78,11.78,17.34,5.2027,M
2020-09-22 21:00:00,55.47,25773.0,23440.294,47.0,11.78,17.34,5.2027,M
2020-09-22 22:00:00,50.78,24711.0,22659.345,42.45,11.78,17.34,5.2027,M
2020-09-22 23:00:00,47.0,23555.0,21619.383,40.21,11.78,17.34,5.2027,M
2020-09-23 00:00:00,42.45,22743.0,20885.125,38.86,11.04,18.07,3.6384,X
2020-09-23 01:00:00,40.21,22388.0,20594.072,37.66,11.04,18.07,3.6384,X
2020-09-23 02:00:00,38.86,22299.0,20522.894,36.47,11.04,18.07,3.6384,X
2020-09-23 03:00:00,37.66,22735.0,20906.535,39.37,11.04,18.07,3.6384,X
2020-09-23 04:00:00,36.47,24791.0,22787.197,44.54,11.04,18.07,3.6384,X
2020-09-23 05:00:00,39.37,27623.0,25556.729,53.21,11.04,18.07,3.6384,X
2020-09-23 06:00:00,44.54,28806.0,26504.035,58.32,11.04,18.07,3.6384,X
2020-09-23 07:00:00,50.9,30030.0,27549.959,58.02,11.04,18.07,3.6384,X
2020-09-23 08:00:00,51.74,30716.0,28273.59,56.24,11.04,18.07,3.6384,X
2020-09-23 09:00:00,51.23,31393.0,28765.701,57.73,11.04,18.07,3.6384,X
2020-09-23 10:00:00,50.23,32010.0,29338.138,53.39,11.04,18.07,3.6384,X
2020-09-23 11:00:00,49.23,32257.0,29618.199,50.0,11.04,18.07,3.6384,X
2020-09-23 12:00:00,49.24,31289.0,28723.776,50.1,11.04,18.07,3.6384,X
2020-09-23 13:00:00,48.53,30408.0,28035.288,50.0,11.04,18.07,3.6384,X
2020-09-23 14:00:00,43.77,30242.0,27766.433,49.06,11.04,18.07,3.6384,X
2020-09-23 15:00:00,42.89,30358.0,27777.678,48.07,11.04,18.07,3.6384,X
2020-09-23 16:00:00,37.2,29941.0,27459.432,55.7,11.04,18.07,3.6384,X
2020-09-23 17:00:00,41.32,29750.0,27320.265,60.82,11.04,18.07,3.6384,X
2020-09-23 18:00:00,44.07,31373.0,28840.503,53.8,11.04,18.07,3.6384,X
2020-09-23 19:00:00,50.23,31285.0,28587.27,50.9,11.04,18.07,3.6384,X
2020-09-23 20:00:00,52.99,28202.0,25830.743,45.0,11.04,18.07,3.6384,X
2020-09-23 21:00:00,50.9,25903.0,23764.165,40.41,11.04,18.07,3.6384,X
2020-09-23 22:00:00,45.0,24720.0,23005.35,39.08,11.04,18.07,3.6384,X
2020-09-23 23:00:00,40.41,23587.0,21888.088,37.09,11.04,18.07,3.6384,X
2020-09-24 00:00:00,39.73,22787.0,21218.208,35.02,10.74,15.95,3.1418,J
2020-09-24 01:00:00,38.07,22409.0,20923.395,31.04,10.74,15.95,3.1418,J
2020-09-24 02:00:00,35.97,22290.0,20807.77,28.61,10.74,15.95,3.1418,J
2020-09-24 03:00:00,32.7,22641.0,21118.069,33.31,10.74,15.95,3.1418,J
2020-09-24 04:00:00,32.4,24560.0,22839.99,42.13,10.74,15.95,3.1418,J
2020-09-24 05:00:00,33.31,27176.0,25414.513,50.99,10.74,15.95,3.1418,J
2020-09-24 06:00:00,42.13,28131.0,26252.77,51.51,10.74,15.95,3.1418,J
2020-09-24 07:00:00,50.99,29291.0,27294.78,52.89,10.74,15.95,3.1418,J
2020-09-24 08:00:00,51.51,29847.0,28087.179,50.08,10.74,15.95,3.1418,J
2020-09-24 09:00:00,52.89,30761.0,28623.482,47.25,10.74,15.95,3.1418,J
2020-09-24 10:00:00,50.08,31266.0,29020.996,45.99,10.74,15.95,3.1418,J
2020-09-24 11:00:00,47.25,31566.0,29273.613,40.12,10.74,15.95,3.1418,J
2020-09-24 12:00:00,45.99,30689.0,28539.424,37.66,10.74,15.95,3.1418,J
2020-09-24 13:00:00,40.12,29793.0,27726.227,37.55,10.74,15.95,3.1418,J
2020-09-24 14:00:00,33.1,29481.0,27540.313,40.05,10.74,15.95,3.1418,J
2020-09-24 15:00:00,32.4,29496.0,27572.315,46.84,10.74,15.95,3.1418,J
2020-09-24 16:00:00,32.0,29153.0,27183.865,53.93,10.74,15.95,3.1418,J
2020-09-24 17:00:00,31.92,29060.0,27076.466,67.57,10.74,15.95,3.1418,J
2020-09-24 18:00:00,32.1,30926.0,28657.842,54.94,10.74,15.95,3.1418,J
2020-09-24 19:00:00,37.73,30786.0,28422.77,46.7,10.74,15.95,3.1418,J
2020-09-24 20:00:00,45.31,27910.0,25677.183,42.01,10.74,15.95,3.1418,J
2020-09-24 21:00:00,46.07,25636.0,23562.453,35.1,10.74,15.95,3.1418,J
2020-09-24 22:00:00,37.73,24561.0,22738.536,33.34,10.74,15.95,3.1418,J
2020-09-24 23:00:00,31.7,23420.0,21721.158,31.92,10.74,15.95,3.1418,J
2020-09-25 00:00:00,29.1,22668.0,21005.486,29.03,10.35,12.27,5.1158,V
2020-09-25 01:00:00,23.39,22346.0,20663.216,27.2,10.35,12.27,5.1158,V
2020-09-25 02:00:00,21.94,22217.0,20592.745,28.26,10.35,12.27,5.1158,V
2020-09-25 03:00:00,20.8,22605.0,20857.454,30.1,10.35,12.27,5.1158,V
2020-09-25 04:00:00,20.8,24400.0,22577.7,41.74,10.35,12.27,5.1158,V
2020-09-25 05:00:00,20.8,27242.0,25114.769,51.93,10.35,12.27,5.1158,V
2020-09-25 06:00:00,21.99,28274.0,25956.75,56.48,10.35,12.27,5.1158,V
2020-09-25 07:00:00,33.65,29204.0,26885.454,58.28,10.35,12.27,5.1158,V
2020-09-25 08:00:00,35.24,29888.0,27449.48,56.91,10.35,12.27,5.1158,V
2020-09-25 09:00:00,33.65,30073.0,27690.306,49.3,10.35,12.27,5.1158,V
2020-09-25 10:00:00,22.61,30539.0,28267.309,49.1,10.35,12.27,5.1158,V
2020-09-25 11:00:00,20.7,30654.0,28382.791,41.07,10.35,12.27,5.1158,V
2020-09-25 12:00:00,20.6,29491.0,27381.795,35.76,10.35,12.27,5.1158,V
2020-09-25 13:00:00,20.7,28470.0,26451.69,34.43,10.35,12.27,5.1158,V
2020-09-25 14:00:00,20.0,28379.0,26118.539,31.93,10.35,12.27,5.1158,V
2020-09-25 15:00:00,19.05,28318.0,25970.028,44.83,10.35,12.27,5.1158,V
2020-09-25 16:00:00,20.0,28037.0,25697.952,50.3,10.35,12.27,5.1158,V
2020-09-25 17:00:00,20.0,28137.0,25691.875,52.84,10.35,12.27,5.1158,V
2020-09-25 18:00:00,21.0,29998.0,27142.236,50.88,10.35,12.27,5.1158,V
2020-09-25 19:00:00,31.6,29787.0,27041.095,45.72,10.35,12.27,5.1158,V
2020-09-25 20:00:00,47.0,26986.0,24449.834,39.8,10.35,12.27,5.1158,V
2020-09-25 21:00:00,45.72,24894.0,22683.146,35.12,10.35,12.27,5.1158,V
2020-09-25 22:00:00,39.8,24006.0,21854.649,34.01,10.35,12.27,5.1158,V
2020-09-25 23:00:00,35.12,22841.0,20664.25,30.71,10.35,12.27,5.1158,V
2020-09-26 00:00:00,34.01,21966.0,19744.886,28.03,10.18,12.66,4.7532,S
2020-09-26 01:00:00,30.71,21422.0,19240.255,25.25,10.18,12.66,4.7532,S
2020-09-26 02:00:00,28.03,21117.0,19007.159,22.01,10.18,12.66,4.7532,S
2020-09-26 03:00:00,25.25,20898.0,18879.284,23.86,10.18,12.66,4.7532,S
2020-09-26 04:00:00,22.01,21282.0,19136.934,28.95,10.18,12.66,4.7532,S
2020-09-26 05:00:00,23.86,22054.0,19924.109,30.94,10.18,12.66,4.7532,S
2020-09-26 06:00:00,28.95,22727.0,20708.981,36.72,10.18,12.66,4.7532,S
2020-09-26 07:00:00,30.94,24290.0,22585.361,41.22,10.18,12.66,4.7532,S
2020-09-26 08:00:00,32.66,25777.0,23760.597,39.4,10.18,12.66,4.7532,S
2020-09-26 09:00:00,35.16,26187.0,24294.489,38.13,10.18,12.66,4.7532,S
2020-09-26 10:00:00,37.0,26523.0,24628.87,34.08,10.18,12.66,4.7532,S
2020-09-26 11:00:00,32.18,26743.0,24938.632,32.03,10.18,12.66,4.7532,S
2020-09-26 12:00:00,30.5,26051.0,24314.301,28.9,10.18,12.66,4.7532,S
2020-09-26 13:00:00,29.1,24774.0,23040.278,27.92,10.18,12.66,4.7532,S
2020-09-26 14:00:00,24.11,24341.0,22435.771,29.18,10.18,12.66,4.7532,S
2020-09-26 15:00:00,20.95,24140.0,22077.256,33.95,10.18,12.66,4.7532,S
2020-09-26 16:00:00,19.6,24051.0,22059.113,39.49,10.18,12.66,4.7532,S
2020-09-26 17:00:00,19.9,24306.0,22315.292,45.49,10.18,12.66,4.7532,S
2020-09-26 18:00:00,22.0,26368.0,24067.491,41.25,10.18,12.66,4.7532,S
2020-09-26 19:00:00,30.38,27036.0,24541.84,37.53,10.18,12.66,4.7532,S
2020-09-26 20:00:00,41.25,25156.0,22618.988,35.59,10.18,12.66,4.7532,S
2020-09-26 21:00:00,37.53,23360.0,21058.465,33.95,10.18,12.66,4.7532,S
2020-09-26 22:00:00,35.59,22060.0,19882.983,25.28,10.18,12.66,4.7532,S
2020-09-26 23:00:00,30.26,20778.0,18707.185,19.92,10.18,12.66,4.7532,S
2020-09-27 00:00:00,21.4,19907.0,17857.317,17.99,11.24,13.76,5.3642,D
2020-09-27 01:00:00,19.92,19386.0,17461.559,12.25,11.24,13.76,5.3642,D
2020-09-27 02:00:00,17.99,19138.0,17224.767,12.0,11.24,13.76,5.3642,D
2020-09-27 03:00:00,12.25,19087.0,17049.829,14.39,11.24,13.76,5.3642,D
2020-09-27 04:00:00,12.0,19351.0,17319.556,17.86,11.24,13.76,5.3642,D
2020-09-27 05:00:00,14.39,19596.0,17684.977,21.7,11.24,13.76,5.3642,D
2020-09-27 06:00:00,17.86,19782.0,17836.314,27.11,11.24,13.76,5.3642,D
2020-09-27 07:00:00,21.7,21245.0,19434.616,32.0,11.24,13.76,5.3642,D
2020-09-27 08:00:00,22.6,22645.0,20853.905,32.99,11.24,13.76,5.3642,D
2020-09-27 09:00:00,22.6,23429.0,21781.244,34.26,11.24,13.76,5.3642,D
2020-09-27 10:00:00,21.7,23907.0,22260.842,35.8,11.24,13.76,5.3642,D
2020-09-27 11:00:00,20.11,24404.0,22822.201,32.4,11.24,13.76,5.3642,D
2020-09-27 12:00:00,21.7,24116.0,22589.917,31.99,11.24,13.76,5.3642,D
2020-09-27 13:00:00,24.25,22936.0,21259.488,32.01,11.24,13.76,5.3642,D
2020-09-27 14:00:00,24.25,22321.0,20539.754,33.32,11.24,13.76,5.3642,D
2020-09-27 15:00:00,22.0,22121.0,20211.464,37.63,11.24,13.76,5.3642,D
2020-09-27 16:00:00,21.54,22222.0,20386.382,46.23,11.24,13.76,5.3642,D
2020-09-27 17:00:00,21.66,22674.0,20894.671,51.95,11.24,13.76,5.3642,D
2020-09-27 18:00:00,24.51,25141.0,23218.754,50.0,11.24,13.76,5.3642,D
